"ID,""Collection"",""ENS"",""Minting Date"",""Tx Count"",""Power"""
"1123348,""0x6caf762f38f12d3e0bc7f16af10dab5a7cda3e73"","""",""Tue, 07 Sep 2021 00:18:50 GMT"",""1"",""132"""
"1123352,""0x563b149c40b798abb7a41455c6b8f32aeefb990a"","""",""Tue, 07 Sep 2021 00:19:05 GMT"",""1"",""244"""
"1123354,""0xdbe6ceb7988b6c32113fbd8f5f98c12fb4ef1ea4"","""",""Tue, 07 Sep 2021 00:19:05 GMT"",""1"",""135"""
"1123357,""0xf603aff11258e65bca440adbfcb7305e2df3ac48"","""",""Tue, 07 Sep 2021 00:19:15 GMT"",""1"",""144"""
"1123361,""0x2438d3b0e481346003bdc816215b8c34dd7cccc1"","""",""Tue, 07 Sep 2021 00:19:25 GMT"",""1"",""70"""
"1123364,""0xf405f54b7c4eefcbe78d08f9ef77ab71d79b3623"","""",""Tue, 07 Sep 2021 00:19:30 GMT"",""1"",""1"""
"1123368,""0x1a44b9a331d2ae0f1e22ebcd7c7d22a6bd45a4e7"","""",""Tue, 07 Sep 2021 00:19:45 GMT"",""1"",""16"""
"1123373,""0x7a9cdb033cca7d24f48ed79242986ef2ea0cf4db"",""v-eth666.eth"",""Tue, 07 Sep 2021 00:19:55 GMT"",""1"",""108"""
"1123379,""0xf076598d1c7a5ce6806731913adf82ad328078a5"","""",""Tue, 07 Sep 2021 00:20:15 GMT"",""1"",""51"""
"1123380,""0x7168c9630b37a203ac68c9ab1b821f22e6e71005"","""",""Tue, 07 Sep 2021 00:20:15 GMT"",""1"",""18"""
"1123382,""0x04b7e1c5ec55787e2f7b3b9871ba22309a3e4ba0"","""",""Tue, 07 Sep 2021 00:20:20 GMT"",""1"",""11"""
"1123383,""0xb0da6dc33b0ebbcf216a3ba01b9ee9e6bfd847b9"","""",""Tue, 07 Sep 2021 00:20:20 GMT"",""1"",""12"""
"1123384,""0x99cc272f3921b28b99c5ff7ca932cbb2878bb56b"","""",""Tue, 07 Sep 2021 00:20:20 GMT"",""1"",""16"""
"1123385,""0xc65fae385facc29502c0e39204e1a5c5146fc52c"","""",""Tue, 07 Sep 2021 00:20:20 GMT"",""1"",""14"""
"1123386,""0x55866c1fa489d2d1150d27e76c3564b1a4b32343"","""",""Tue, 07 Sep 2021 00:20:40 GMT"",""1"",""239"""
"1123388,""0x907156d38e181f65d4d4f48099ce15bb8d2ff067"","""",""Tue, 07 Sep 2021 00:20:40 GMT"",""1"",""175"""
"1123389,""0xe75f57106ec81ce77a845537e313852a9e909373"","""",""Tue, 07 Sep 2021 00:20:40 GMT"",""1"",""10"""
"1123392,""0xdccddb7432b7371745233410c943f4882df07937"",""cfwan.eth"",""Tue, 07 Sep 2021 00:20:40 GMT"",""1"",""504"""
"1123393,""0xb9dfba1e600d1f42918c9305d8ee2f9feb9946c7"","""",""Tue, 07 Sep 2021 00:20:45 GMT"",""1"",""9"""
"1123394,""0xda5b7f6d7c32dbc04e3ea7e0e9b1eed6342275b1"",""apper.eth"",""Tue, 07 Sep 2021 00:20:45 GMT"",""1"",""560"""
"1123395,""0x1baa58b014bfca125f1f0f1cc4ba91a279a7f679"","""",""Tue, 07 Sep 2021 00:20:45 GMT"",""1"",""19"""
"1123405,""0xb6531281687a692c8764ae4a69eed7db80533ef8"","""",""Tue, 07 Sep 2021 00:21:05 GMT"",""1"",""19"""
"1123418,""0x4a9d3df36f0043d45cf68c08ed9bbe671dcbc6d6"","""",""Tue, 07 Sep 2021 00:22:05 GMT"",""1"",""24"""
"1123425,""0xd7b1d6a7f71a9658a41b6d918ac89d8ff849d9f0"","""",""Tue, 07 Sep 2021 00:22:25 GMT"",""1"",""231"""
"1123427,""0x206a6dbaaa7d3a9e7ac8b57c22178823fbdd399e"","""",""Tue, 07 Sep 2021 00:22:30 GMT"",""1"",""280"""
"1123433,""0x1c4ed726ef86c289db4ae649fdf001414ce57202"","""",""Tue, 07 Sep 2021 00:22:55 GMT"",""1"",""1"""
"1123443,""0x22fd5dce8819d58225d4997f1ae3655886048441"","""",""Tue, 07 Sep 2021 00:23:10 GMT"",""1"",""10"""
"1123445,""0xca0052dab7f2eceb808ae3fd5d774855664e595b"","""",""Tue, 07 Sep 2021 00:23:25 GMT"",""1"",""171"""
"1123448,""0xbf06b8c84d77700b49e7f9c9fc86b393286c44ff"","""",""Tue, 07 Sep 2021 00:23:35 GMT"",""1"",""1"""
"1123450,""0x49bc2e5322bb90a4306874645a523d9e5ea65f81"","""",""Tue, 07 Sep 2021 00:23:35 GMT"",""1"",""946"""
"1123457,""0x4c4c77a1827baef24ee39a76b373b2f0cd786192"","""",""Tue, 07 Sep 2021 00:23:50 GMT"",""1"",""49"""
"1123462,""0x4a533a7c2cdc6173eb425454b5a1f5e3e7a55556"","""",""Tue, 07 Sep 2021 00:23:55 GMT"",""1"",""166"""
"1123469,""0x667049c594a05cd42b050cd639dd0121bf4f78ae"","""",""Tue, 07 Sep 2021 00:24:10 GMT"",""1"",""49"""
"1123484,""0xc474f204f8f5567fc65657a4c839e94401a3d89f"","""",""Tue, 07 Sep 2021 00:24:30 GMT"",""1"",""8"""
"1123499,""0x384dacaf9a7c9bf52a5fda6bda54039638e1b608"","""",""Tue, 07 Sep 2021 00:24:50 GMT"",""1"",""14"""
"1123512,""0x245d36468411a0a00c9f6071ba84936cab11ee6a"","""",""Tue, 07 Sep 2021 00:25:10 GMT"",""1"",""18"""
"1123521,""0x04cbc040c190d098fc68baf091b0b68feac99352"","""",""Tue, 07 Sep 2021 00:25:30 GMT"",""1"",""53"""
"1123522,""0x6dc6893ce2a43f47adefca8590a6f230ef2613eb"","""",""Tue, 07 Sep 2021 00:25:30 GMT"",""1"",""39"""
"1123537,""0x356d9027d55f928a0f53ac349ae7cd204c3f72bb"","""",""Tue, 07 Sep 2021 00:26:00 GMT"",""1"",""67"""
"1123538,""0xb8544ecfcd676ee237a2e11a24b78c10886701f0"","""",""Tue, 07 Sep 2021 00:26:05 GMT"",""1"",""97"""
"1123539,""0xa6ebce674cd5b84df4346031492541944062bf84"","""",""Tue, 07 Sep 2021 00:26:05 GMT"",""1"",""15"""
"1123546,""0x1fb060549c084f8b75f4a5ddeed09d20646a8df8"","""",""Tue, 07 Sep 2021 00:26:15 GMT"",""1"",""25"""
"1123562,""0xb41d22eef83fcd5c486143436c81ec92b83e7d5d"","""",""Tue, 07 Sep 2021 00:26:55 GMT"",""1"",""43"""
"1123566,""0x1e2e660c8edec656d51bc5340fd3a8d24d7b9d10"","""",""Tue, 07 Sep 2021 00:27:00 GMT"",""1"",""40"""
"1123571,""0x0b49f8f8ec743b76fea08b4c8f3077f7ffe1a0fd"","""",""Tue, 07 Sep 2021 00:27:10 GMT"",""1"",""256"""
"1123574,""0x5c63b361cd0476d3706e1064b112f671de0dc23f"",""tonylove.eth"",""Tue, 07 Sep 2021 00:27:20 GMT"",""1"",""1010"""
"1123581,""0x71aca8bc2d7084a188292721da38179e994e0533"","""",""Tue, 07 Sep 2021 00:27:25 GMT"",""1"",""91"""
"1123583,""0xbd153dc8c659cf11604e3215a9e96b34bba0b699"","""",""Tue, 07 Sep 2021 00:27:25 GMT"",""1"",""120"""
"1123592,""0xb67a8c188f36b6393a50926a65cdc0a9afeccf78"","""",""Tue, 07 Sep 2021 00:27:40 GMT"",""1"",""165"""
"1123598,""0x179b678cb4327089f48e408c7b3421c58bf860f5"","""",""Tue, 07 Sep 2021 00:27:55 GMT"",""1"",""1"""
"1123599,""0x45a667e45a4f950fd583e69feaba91c8e4ac0452"","""",""Tue, 07 Sep 2021 00:27:55 GMT"",""1"",""14"""
"1123600,""0x746b8609724cfe9386c4d2a3ee3dcb00a0eef3cf"","""",""Tue, 07 Sep 2021 00:27:55 GMT"",""1"",""183"""
"1123603,""0x555e89e8151422676b93b0cbacd8d428230dba8d"","""",""Tue, 07 Sep 2021 00:28:05 GMT"",""1"",""74"""
"1123606,""0x0fc739a2a3d9e4358dc5621ff59504840fd8d826"","""",""Tue, 07 Sep 2021 00:28:10 GMT"",""1"",""128"""
"1123609,""0x8b5c91735a76680b2cf6eb29da293ce1d06710eb"","""",""Tue, 07 Sep 2021 00:28:10 GMT"",""1"",""11"""
"1123619,""0x9300d75ca54a320069bcd09d518e42e0be0380fa"","""",""Tue, 07 Sep 2021 00:28:30 GMT"",""1"",""128"""
"1123628,""0xa41fb714011629c6bb587f39d8e0c318602b9039"","""",""Tue, 07 Sep 2021 00:28:45 GMT"",""1"",""135"""
"1123635,""0xdac3d5bee26aeeca8866f21d14e023bf9d7396af"","""",""Tue, 07 Sep 2021 00:28:55 GMT"",""1"",""1"""
"1123637,""0xb77ffdaa8a109cc04630fa99e145d24c7c96e8fe"","""",""Tue, 07 Sep 2021 00:28:55 GMT"",""1"",""58"""
"1123655,""0x90e240c2101fd8f1b2a1e863ff0c8f0278b22f77"","""",""Tue, 07 Sep 2021 00:29:20 GMT"",""1"",""16"""
"1123656,""0xa2fbcefa58d2fa7a96838eef4e8b76c4a6afe73c"","""",""Tue, 07 Sep 2021 00:29:25 GMT"",""1"",""154"""
"1123659,""0x59ee238f9ce5ca59bbbcc0f978c6b292c2705e18"","""",""Tue, 07 Sep 2021 00:29:30 GMT"",""1"",""5"""
"1123661,""0x16888860e7e9906d4099098dfbf3489b114e5cb4"","""",""Tue, 07 Sep 2021 00:29:30 GMT"",""2"",""1995"""
"1123680,""0x280262a3be1e222661a381dd84e28939950ea52c"","""",""Tue, 07 Sep 2021 00:30:00 GMT"",""2"",""208"""
"1123683,""0xba4447665971f0edb0f970958a005289ba385fa6"","""",""Tue, 07 Sep 2021 00:30:10 GMT"",""1"",""54"""
"1123684,""0x34a493112c353f5c009df7311b8db5073a584c00"","""",""Tue, 07 Sep 2021 00:30:10 GMT"",""1"",""253"""
"1123685,""0x3420c19bcd121e6febcc20fd502b14a71c2f857b"",""dadeva.eth"",""Tue, 07 Sep 2021 00:30:10 GMT"",""1"",""525"""
"1123698,""0x93588b843ee04a655aaf7bbac0448d76ba6c058d"","""",""Tue, 07 Sep 2021 00:30:35 GMT"",""1"",""120"""
"1123702,""0x696d181a7961ee66c42f1ebeddc0b48b106c45ad"",""vicky77.eth"",""Tue, 07 Sep 2021 00:30:40 GMT"",""1"",""360"""
"1123707,""0xfc442dd2a1d1f61867406bbff682e33cb0da1ecc"",""maupassant.eth"",""Tue, 07 Sep 2021 00:30:50 GMT"",""1"",""229"""
"1123712,""0x299e6717bda29b742bceb3eb3ac36eba9ad9ab31"",""xihari.eth"",""Tue, 07 Sep 2021 00:31:00 GMT"",""1"",""179"""
"1123720,""0xfc053b5af97563840248c7147c1eb76060e1636c"","""",""Tue, 07 Sep 2021 00:31:15 GMT"",""1"",""366"""
"1123722,""0xb0121356f3455675f5d804671257bc300b6c6f8d"","""",""Tue, 07 Sep 2021 00:31:15 GMT"",""1"",""224"""
"1123723,""0x04a6b171582bf89567aa91780db5ad2479fc383c"","""",""Tue, 07 Sep 2021 00:31:20 GMT"",""1"",""381"""
"1123727,""0x113af2d2c476f0c633c825b2a81b489c17788004"","""",""Tue, 07 Sep 2021 00:31:25 GMT"",""1"",""130"""
"1123728,""0x14531c85f26265e5b6cae2b87ed165e36cfe5dfb"","""",""Tue, 07 Sep 2021 00:31:25 GMT"",""1"",""74"""
"1123745,""0x994cc0d2ede28e5550b0200fcd27b68cda297332"","""",""Tue, 07 Sep 2021 00:31:55 GMT"",""1"",""14"""
"1123757,""0x64b5f9dd6f23269b966a4c3717e150a6dd264851"","""",""Tue, 07 Sep 2021 00:32:10 GMT"",""1"",""282"""
"1123774,""0xe20ac7c5241f935416c95048dc2c473839ad2e08"","""",""Tue, 07 Sep 2021 00:32:40 GMT"",""1"",""17"""
"1123777,""0x2b3b4605a963de417dad2ad7260eab000fea31dc"","""",""Tue, 07 Sep 2021 00:32:45 GMT"",""1"",""10"""
"1123779,""0x5df3d7240da0f8ec774031aa11a39f6dc6286b75"","""",""Tue, 07 Sep 2021 00:32:50 GMT"",""1"",""170"""
"1123781,""0xfa8234f381095c487f3ef7d66146fcf816a6c9e8"","""",""Tue, 07 Sep 2021 00:32:50 GMT"",""1"",""10"""
"1123822,""0x83c97c38bf983b60986c57944e973b55db5cace8"","""",""Tue, 07 Sep 2021 00:33:25 GMT"",""1"",""13"""
"1123826,""0x91f7c7dc5a44276482c102178fe1d620b397c276"",""feivv.eth"",""Tue, 07 Sep 2021 00:33:30 GMT"",""1"",""256"""
"1123964,""0x5cdb2add6751885ce36266021294661043e30382"",""blockmax.eth"",""Tue, 07 Sep 2021 00:39:45 GMT"",""1"",""60"""
"1123970,""0xfba4b31d00d96b955ff75dcab8ef8087d5a75b0b"","""",""Tue, 07 Sep 2021 00:40:00 GMT"",""1"",""75"""
"1123977,""0x4ab86ea57cf7094d4e73ed22f8d5c972e8528df5"","""",""Tue, 07 Sep 2021 00:40:05 GMT"",""1"",""362"""
"1123978,""0xe2d624d582f8b0b3cc546e148cf680a3aaea8af4"","""",""Tue, 07 Sep 2021 00:40:10 GMT"",""1"",""89"""
"1123985,""0x5edf4c06ffbe9a4b4fdf6c1545e9a3a18f5160ba"","""",""Tue, 07 Sep 2021 00:40:25 GMT"",""1"",""17"""
"1123992,""0xcf7601729934d6a4000d5bfb4e99f33422cb7aa3"","""",""Tue, 07 Sep 2021 00:40:40 GMT"",""1"",""101"""
"1123993,""0x8d27375eda4963a95a7d1851e92d04b9788f79ea"","""",""Tue, 07 Sep 2021 00:40:40 GMT"",""1"",""88"""
"1124029,""0x4752336751fa80b39a780d386cec77167467c915"",""wfxl8768.eth"",""Tue, 07 Sep 2021 00:42:05 GMT"",""1"",""23"""
"1124042,""0x64ed798adbe3b91b9b497e9ed34d4eca41f8892c"","""",""Tue, 07 Sep 2021 00:42:45 GMT"",""1"",""12"""
"1124045,""0xa54c11dc5c04ed8b95481d1cd8ec07695b1d5583"",""htdao.eth"",""Tue, 07 Sep 2021 00:42:50 GMT"",""1"",""173"""
"1124050,""0x65d6e0beaae01021d6471ec87e60a3d1ff32e132"",""howareyou.eth"",""Tue, 07 Sep 2021 00:43:05 GMT"",""1"",""165"""
"1124051,""0xabed509cbe5cc1f307c710fad402a4a2961bdd44"","""",""Tue, 07 Sep 2021 00:43:05 GMT"",""1"",""3"""
"1124055,""0xf77133704414d5271bd2be3a5d39703f4b9686e6"","""",""Tue, 07 Sep 2021 00:43:15 GMT"",""1"",""225"""
"1124058,""0xff2d8e8a1e5e7ca6d10febf7def2f7b355533984"","""",""Tue, 07 Sep 2021 00:43:25 GMT"",""1"",""27"""
"1124072,""0xc2b7b3aea799b73f6beb8e923484875d64f6d0cd"","""",""Tue, 07 Sep 2021 00:44:00 GMT"",""1"",""217"""
"1124074,""0xa7152e0a160cc8f6b7c87e5e405c025abc0b1bb0"","""",""Tue, 07 Sep 2021 00:44:05 GMT"",""1"",""91"""
"1124075,""0x9a258aa9020589e37d128b1aec0a6a2280ed5adf"","""",""Tue, 07 Sep 2021 00:44:05 GMT"",""1"",""13"""
"1124084,""0x1ed1a096f89560968c4bba9790ed43cccff51e15"","""",""Tue, 07 Sep 2021 00:44:25 GMT"",""1"",""47"""
"1124089,""0x641c3b74392bf2bcc393ae4d18b0c5b87bc56520"","""",""Tue, 07 Sep 2021 00:44:45 GMT"",""1"",""421"""
"1124091,""0x0ccca06767fb7b33a1e90b4d3b4ae0ee300afccd"","""",""Tue, 07 Sep 2021 00:44:45 GMT"",""1"",""11"""
"1124113,""0x919c5ec2628e61156feee5444ebfb4db20434343"","""",""Tue, 07 Sep 2021 00:45:50 GMT"",""1"",""3"""
"1124117,""0xd1bc2dbb8ebc0707ed89499116040a3efc3f97f2"",""lixiaojing.eth"",""Tue, 07 Sep 2021 00:45:55 GMT"",""1"",""504"""
"1124128,""0xe1f4a28c938f19f9c058d2326b7109a3ae8293d4"","""",""Tue, 07 Sep 2021 00:46:40 GMT"",""1"",""20"""
"1124133,""0x56e7f51c6309800fde4c0b806459d7b197dd29d9"","""",""Tue, 07 Sep 2021 00:46:50 GMT"",""1"",""10"""
"1124139,""0x2bdba06b4d0f95f63c484ec40a549c1945fb3968"","""",""Tue, 07 Sep 2021 00:47:00 GMT"",""1"",""127"""
"1124144,""0x86678e4d61eb6e81bec1c2dd2d2cd125f13eaae9"","""",""Tue, 07 Sep 2021 00:47:05 GMT"",""1"",""15"""
"1124150,""0x2f52d42bc3deaef33d89f6e61352c93d72f5201c"",""dongqiliu.eth"",""Tue, 07 Sep 2021 00:47:15 GMT"",""1"",""202"""
"1124158,""0xbe3e5e12ab9f40ed894a7c9bf8fb974f9a62ac42"","""",""Tue, 07 Sep 2021 00:47:35 GMT"",""1"",""27"""
"1124161,""0x362035ba9491d16ca5f6398b3022963213932f31"","""",""Tue, 07 Sep 2021 00:47:45 GMT"",""1"",""12"""
"1124162,""0x275b66d87458649f5b2d913ea6ae23ec32f23ece"","""",""Tue, 07 Sep 2021 00:47:45 GMT"",""1"",""96"""
"1124165,""0x95f357ba8de42090daf892c727b8a716fbf418a0"",""redash.eth"",""Tue, 07 Sep 2021 00:47:45 GMT"",""1"",""77"""
"1124166,""0x97a45d6566937cf892d6d49cd82b5993d0d73a6a"","""",""Tue, 07 Sep 2021 00:47:55 GMT"",""1"",""8"""
"1124174,""0xcaf99feaba3a2798ed36ebdc8fdee0a14588647e"","""",""Tue, 07 Sep 2021 00:48:10 GMT"",""1"",""525"""
"1124183,""0xcb8d2b7ead54f745e43ef48ad0efc45e20667aaa"",""dogeman.eth"",""Tue, 07 Sep 2021 00:48:45 GMT"",""1"",""136"""
"1124184,""0xfcb1aad990d5141d9b5717b51ce4347b6c7e7caf"","""",""Tue, 07 Sep 2021 00:48:45 GMT"",""1"",""20"""
"1124189,""0xe99744a56e69f5ff7c64397eb5f2dd89bb2a1312"","""",""Tue, 07 Sep 2021 00:49:00 GMT"",""1"",""11"""
"1124190,""0x68afcf9e4f46ac216bfb8dd68b7cb7a8b4d0b700"","""",""Tue, 07 Sep 2021 00:49:00 GMT"",""1"",""86"""
"1124193,""0x1a0d5bcfebbd5ff09e50ccef54c139d1f79ea13c"","""",""Tue, 07 Sep 2021 00:49:10 GMT"",""1"",""30"""
"1124195,""0xaf2529985472392ea4c1c5f0443e0f7078071006"","""",""Tue, 07 Sep 2021 00:49:20 GMT"",""1"",""63"""
"2008663,""0x16888860e7e9906d4099098dfbf3489b114e5cb4"","""",""Thu, 07 Oct 2021 09:50:05 GMT"",""2"",""1995"""
"2200082,""0x5bfb8982a97df43c2512f074534fd4f3ac12588b"","""",""Mon, 18 Oct 2021 14:02:10 GMT"",""1"",""1053"""
"2218062,""0x16888860e7e9906d4099098dfbf3489b114e5cb4"","""",""Wed, 20 Oct 2021 12:27:40 GMT"",""2"",""1995"""
